string,dom_number,dom_x,dom_y,dom_z
56.0,33.0,132.03,202.98,-41.93
56.0,34.0,132.03,202.98,-58.95
56.0,35.0,132.03,202.98,-75.97
56.0,36.0,132.03,202.98,-92.99
56.0,37.0,132.03,202.98,-110.01
56.0,38.0,132.03,202.98,-127.03
56.0,39.0,132.03,202.98,-144.05
56.0,40.0,132.03,202.98,-161.07
56.0,41.0,132.03,202.98,-178.09
56.0,42.0,132.03,202.98,-195.12
56.0,43.0,132.03,202.98,-212.14
56.0,44.0,132.03,202.98,-229.16
56.0,45.0,132.03,202.98,-246.18
56.0,46.0,132.03,202.98,-263.2
56.0,47.0,132.03,202.98,-280.22
56.0,48.0,132.03,202.98,-297.24
56.0,49.0,132.03,202.98,-314.26
56.0,50.0,132.03,202.98,-331.28
56.0,51.0,132.03,202.98,-348.3
56.0,52.0,132.03,202.98,-365.32
56.0,53.0,132.03,202.98,-382.34
56.0,54.0,132.03,202.98,-399.36
56.0,55.0,132.03,202.98,-416.39
56.0,56.0,132.03,202.98,-433.41
56.0,57.0,132.03,202.98,-450.43
56.0,58.0,132.03,202.98,-467.45
56.0,59.0,132.03,202.98,-484.47
56.0,60.0,132.03,202.98,-502.39
57.0,1.0,257.31,211.66,504.43
57.0,2.0,257.31,211.66,487.4
57.0,3.0,257.31,211.66,470.38
57.0,4.0,257.31,211.66,453.36
57.0,5.0,257.31,211.66,436.34
57.0,6.0,257.31,211.66,419.32
57.0,7.0,257.31,211.66,402.3
57.0,8.0,257.31,211.66,385.28
57.0,9.0,257.31,211.66,368.26
57.0,10.0,257.31,211.66,351.24
57.0,11.0,257.31,211.66,334.22
57.0,12.0,257.31,211.66,317.2
57.0,13.0,257.31,211.66,300.18
57.0,14.0,257.31,211.66,283.16
57.0,15.0,257.31,211.66,266.13
57.0,16.0,257.31,211.66,249.11
57.0,17.0,257.31,211.66,232.09
57.0,18.0,257.31,211.66,215.07
57.0,19.0,257.31,211.66,198.05
57.0,20.0,257.31,211.66,181.03
57.0,21.0,257.31,211.66,164.01
57.0,22.0,257.31,211.66,146.99
57.0,23.0,257.31,211.66,129.97
57.0,24.0,257.31,211.66,112.95
57.0,25.0,257.31,211.66,95.93
57.0,26.0,257.31,211.66,78.91
57.0,27.0,257.31,211.66,61.89
57.0,28.0,257.31,211.66,44.86
57.0,29.0,257.31,211.66,27.84
57.0,30.0,257.31,211.66,10.82
57.0,31.0,257.31,211.66,-6.2
57.0,32.0,257.31,211.66,-23.22
57.0,33.0,257.31,211.66,-40.24
57.0,34.0,257.31,211.66,-57.26
57.0,35.0,257.31,211.66,-74.28
57.0,36.0,257.31,211.66,-91.3
57.0,37.0,257.31,211.66,-108.32
57.0,38.0,257.31,211.66,-125.34
57.0,39.0,257.31,211.66,-142.36
57.0,40.0,257.31,211.66,-159.38
57.0,41.0,257.31,211.66,-176.41
57.0,42.0,257.31,211.66,-193.43
57.0,43.0,257.31,211.66,-210.45
57.0,44.0,257.31,211.66,-227.47
57.0,45.0,257.31,211.66,-244.49
57.0,46.0,257.31,211.66,-261.51
57.0,47.0,257.31,211.66,-278.53
57.0,48.0,257.31,211.66,-295.55
57.0,49.0,257.31,211.66,-312.57
57.0,50.0,257.31,211.66,-329.59
57.0,51.0,257.31,211.66,-346.61
57.0,52.0,257.31,211.66,-363.63
57.0,53.0,257.31,211.66,-380.65
57.0,54.0,257.31,211.66,-397.67
57.0,55.0,257.31,211.66,-414.7
57.0,56.0,257.31,211.66,-431.72
57.0,57.0,257.31,211.66,-448.74
57.0,58.0,257.31,211.66,-465.76
57.0,59.0,257.31,211.66,-482.78
57.0,60.0,257.31,211.66,-500.2
58.0,1.0,382.35,238.9,498.54
58.0,2.0,382.35,238.9,481.52
58.0,3.0,382.35,238.9,464.5
58.0,4.0,382.35,238.9,447.48
58.0,5.0,382.35,238.9,430.46
58.0,6.0,382.35,238.9,413.44
58.0,7.0,382.35,238.9,396.42
58.0,8.0,382.35,238.9,379.4
58.0,9.0,382.35,238.9,362.38
58.0,10.0,382.35,238.9,345.36
58.0,11.0,382.35,238.9,328.34
58.0,12.0,382.35,238.9,311.32
58.0,13.0,382.35,238.9,294.3
58.0,14.0,382.35,238.9,277.27
58.0,15.0,382.35,238.9,260.25
58.0,16.0,382.35,238.9,243.23
58.0,17.0,382.35,238.9,226.21
58.0,18.0,382.35,238.9,209.19
58.0,19.0,382.35,238.9,192.17
58.0,20.0,382.35,238.9,175.15
58.0,21.0,382.35,238.9,158.13
58.0,22.0,382.35,238.9,141.11
58.0,23.0,382.35,238.9,124.09
58.0,24.0,382.35,238.9,107.07
58.0,25.0,382.35,238.9,90.05
58.0,26.0,382.35,238.9,73.03
58.0,27.0,382.35,238.9,56.01
58.0,28.0,382.35,238.9,38.98
58.0,29.0,382.35,238.9,21.96
58.0,30.0,382.35,238.9,4.94
58.0,31.0,382.35,238.9,-12.08
58.0,32.0,382.35,238.9,-29.1
58.0,33.0,382.35,238.9,-46.12
58.0,34.0,382.35,238.9,-63.14
58.0,35.0,382.35,238.9,-80.16
58.0,36.0,382.35,238.9,-97.18
58.0,37.0,382.35,238.9,-114.2
58.0,38.0,382.35,238.9,-131.22
58.0,39.0,382.35,238.9,-148.24
58.0,40.0,382.35,238.9,-165.26
58.0,41.0,382.35,238.9,-182.29
58.0,42.0,382.35,238.9,-199.31
58.0,43.0,382.35,238.9,-216.33
58.0,44.0,382.35,238.9,-233.35
58.0,45.0,382.35,238.9,-250.37
58.0,46.0,382.35,238.9,-267.39
58.0,47.0,382.35,238.9,-284.41
58.0,48.0,382.35,238.9,-301.43
58.0,49.0,382.35,238.9,-318.45
58.0,50.0,382.35,238.9,-335.47
58.0,51.0,382.35,238.9,-352.49
58.0,52.0,382.35,238.9,-369.51
58.0,53.0,382.35,238.9,-386.53
58.0,54.0,382.35,238.9,-403.56
58.0,55.0,382.35,238.9,-420.58
58.0,56.0,382.35,238.9,-437.6
58.0,57.0,382.35,238.9,-454.62
58.0,58.0,382.35,238.9,-471.64
58.0,59.0,382.35,238.9,-488.66
58.0,60.0,382.35,238.9,-505.68
59.0,1.0,505.27,257.88,506.23
59.0,2.0,505.27,257.88,489.21
59.0,3.0,505.27,257.88,472.19
59.0,4.0,505.27,257.88,455.17
59.0,5.0,505.27,257.88,438.15
59.0,6.0,505.27,257.88,421.13
59.0,7.0,505.27,257.88,404.11
59.0,8.0,505.27,257.88,387.09
59.0,9.0,505.27,257.88,370.07
59.0,10.0,505.27,257.88,353.05
59.0,11.0,505.27,257.88,336.03
59.0,12.0,505.27,257.88,319.01
59.0,13.0,505.27,257.88,301.99
59.0,14.0,505.27,257.88,284.96
59.0,15.0,505.27,257.88,267.94
59.0,16.0,505.27,257.88,250.92
59.0,17.0,505.27,257.88,233.9
59.0,18.0,505.27,257.88,216.88
59.0,19.0,505.27,257.88,199.86
59.0,20.0,505.27,257.88,182.84
59.0,21.0,505.27,257.88,165.82
59.0,22.0,505.27,257.88,148.8
59.0,23.0,505.27,257.88,131.78
59.0,24.0,505.27,257.88,114.76
59.0,25.0,505.27,257.88,97.74
59.0,26.0,505.27,257.88,80.72
59.0,27.0,505.27,257.88,63.7
59.0,28.0,505.27,257.88,46.67
59.0,29.0,505.27,257.88,29.65
59.0,30.0,505.27,257.88,12.63
59.0,31.0,505.27,257.88,-4.39
59.0,32.0,505.27,257.88,-21.41
59.0,33.0,505.27,257.88,-38.43
59.0,34.0,505.27,257.88,-55.45
59.0,35.0,505.27,257.88,-72.47
59.0,36.0,505.27,257.88,-89.49
59.0,37.0,505.27,257.88,-106.51
59.0,38.0,505.27,257.88,-123.53
59.0,39.0,505.27,257.88,-140.55
59.0,40.0,505.27,257.88,-157.57
59.0,41.0,505.27,257.88,-174.6
59.0,42.0,505.27,257.88,-191.62
59.0,43.0,505.27,257.88,-208.64
59.0,44.0,505.27,257.88,-225.66
59.0,45.0,505.27,257.88,-242.68
59.0,46.0,505.27,257.88,-259.7
59.0,47.0,505.27,257.88,-276.72
59.0,48.0,505.27,257.88,-293.74
59.0,49.0,505.27,257.88,-310.76
59.0,50.0,505.27,257.88,-327.78
59.0,51.0,505.27,257.88,-344.8
59.0,52.0,505.27,257.88,-361.82
59.0,53.0,505.27,257.88,-378.84
59.0,54.0,505.27,257.88,-395.87
59.0,55.0,505.27,257.88,-412.89
59.0,56.0,505.27,257.88,-429.91
59.0,57.0,505.27,257.88,-446.93
59.0,58.0,505.27,257.88,-463.95
59.0,59.0,505.27,257.88,-480.97
59.0,60.0,505.27,257.88,-497.99
60.0,1.0,-437.04,217.8,501.47
60.0,2.0,-437.04,217.8,484.44
60.0,3.0,-437.04,217.8,467.77
60.0,4.0,-437.04,217.8,450.4
60.0,5.0,-437.04,217.8,433.38
60.0,6.0,-437.04,217.8,416.36
60.0,7.0,-437.04,217.8,399.34
60.0,8.0,-437.04,217.8,382.32
60.0,9.0,-437.04,217.8,365.3
60.0,10.0,-437.04,217.8,348.28
60.0,11.0,-437.04,217.8,331.26
60.0,12.0,-437.04,217.8,314.24
60.0,13.0,-437.04,217.8,297.22
60.0,14.0,-437.04,217.8,280.2
60.0,15.0,-437.04,217.8,263.18
60.0,16.0,-437.04,217.8,246.15
60.0,17.0,-437.04,217.8,229.13
60.0,18.0,-437.04,217.8,212.11
60.0,19.0,-437.04,217.8,195.09
60.0,20.0,-437.04,217.8,178.07
60.0,21.0,-437.04,217.8,161.05
60.0,22.0,-437.04,217.8,144.03
60.0,23.0,-437.04,217.8,127.01
60.0,24.0,-437.04,217.8,109.99
60.0,25.0,-437.04,217.8,92.97
60.0,26.0,-437.04,217.8,75.95
60.0,27.0,-437.04,217.8,58.93
60.0,28.0,-437.04,217.8,41.91
60.0,29.0,-437.04,217.8,24.88
60.0,30.0,-437.04,217.8,7.86
60.0,31.0,-437.04,217.8,-9.16
60.0,32.0,-437.04,217.8,-26.18
60.0,33.0,-437.04,217.8,-43.2
60.0,34.0,-437.04,217.8,-60.22
60.0,35.0,-437.04,217.8,-77.24
60.0,36.0,-437.04,217.8,-94.26
60.0,37.0,-437.04,217.8,-111.28
60.0,38.0,-437.04,217.8,-128.3
60.0,39.0,-437.04,217.8,-145.32
60.0,40.0,-437.04,217.8,-162.34
60.0,41.0,-437.04,217.8,-179.36
60.0,42.0,-437.04,217.8,-196.39
60.0,43.0,-437.04,217.8,-213.41
60.0,44.0,-437.04,217.8,-230.43
60.0,45.0,-437.04,217.8,-247.45
60.0,46.0,-437.04,217.8,-264.47
60.0,47.0,-437.04,217.8,-281.49
60.0,48.0,-437.04,217.8,-298.51
60.0,49.0,-437.04,217.8,-315.53
60.0,50.0,-437.04,217.8,-332.55
60.0,51.0,-437.04,217.8,-349.57
60.0,52.0,-437.04,217.8,-366.59
60.0,53.0,-437.04,217.8,-383.61
60.0,54.0,-437.04,217.8,-400.63
60.0,55.0,-437.04,217.8,-417.66
60.0,56.0,-437.04,217.8,-434.68
60.0,57.0,-437.04,217.8,-451.7
60.0,58.0,-437.04,217.8,-468.72
60.0,59.0,-437.04,217.8,-485.74
60.0,60.0,-437.04,217.8,-503.46
61.0,1.0,-313.6,237.44,501.19
61.0,2.0,-313.6,237.44,484.17
61.0,3.0,-313.6,237.44,467.15
61.0,4.0,-313.6,237.44,450.13
61.0,5.0,-313.6,237.44,433.11
61.0,6.0,-313.6,237.44,416.09
61.0,7.0,-313.6,237.44,399.07
61.0,8.0,-313.6,237.44,382.05
61.0,9.0,-313.6,237.44,365.03
61.0,10.0,-313.6,237.44,348.01
61.0,11.0,-313.6,237.44,330.99
61.0,12.0,-313.6,237.44,313.97
61.0,13.0,-313.6,237.44,296.95
61.0,14.0,-313.6,237.44,279.92
61.0,15.0,-313.6,237.44,262.9
61.0,16.0,-313.6,237.44,245.88
61.0,17.0,-313.6,237.44,228.86
61.0,18.0,-313.6,237.44,211.84
61.0,19.0,-313.6,237.44,194.82
61.0,20.0,-313.6,237.44,177.8
61.0,21.0,-313.6,237.44,160.78
61.0,22.0,-313.6,237.44,143.76
61.0,23.0,-313.6,237.44,126.74
61.0,24.0,-313.6,237.44,109.72
61.0,25.0,-313.6,237.44,92.7
61.0,26.0,-313.6,237.44,75.68
61.0,27.0,-313.6,237.44,58.66
61.0,28.0,-313.6,237.44,41.63
61.0,29.0,-313.6,237.44,24.61
61.0,30.0,-313.6,237.44,7.59
61.0,31.0,-313.6,237.44,-9.43
61.0,32.0,-313.6,237.44,-26.45
61.0,33.0,-313.6,237.44,-43.47
61.0,34.0,-313.6,237.44,-60.49
61.0,35.0,-313.6,237.44,-77.51
61.0,36.0,-313.6,237.44,-94.53
61.0,37.0,-313.6,237.44,-111.55
61.0,38.0,-313.6,237.44,-128.57
61.0,39.0,-313.6,237.44,-145.59
61.0,40.0,-313.6,237.44,-162.61
61.0,41.0,-313.6,237.44,-179.64
61.0,42.0,-313.6,237.44,-196.66
61.0,43.0,-313.6,237.44,-213.68
61.0,44.0,-313.6,237.44,-230.7
61.0,45.0,-313.6,237.44,-247.72
61.0,46.0,-313.6,237.44,-264.74
61.0,47.0,-313.6,237.44,-281.76
61.0,48.0,-313.6,237.44,-298.78
61.0,49.0,-313.6,237.44,-315.8
61.0,50.0,-313.6,237.44,-332.82
61.0,51.0,-313.6,237.44,-349.84
61.0,52.0,-313.6,237.44,-366.86
61.0,53.0,-313.6,237.44,-383.88
61.0,54.0,-313.6,237.44,-400.91
61.0,55.0,-313.6,237.44,-417.93
61.0,56.0,-313.6,237.44,-434.95
61.0,57.0,-313.6,237.44,-451.97
61.0,58.0,-313.6,237.44,-468.99
61.0,59.0,-313.6,237.44,-486.01
61.0,60.0,-313.6,237.44,-503.03
62.0,1.0,-189.98,257.42,501.35
62.0,2.0,-189.98,257.42,484.33
62.0,3.0,-189.98,257.42,467.31
62.0,4.0,-189.98,257.42,450.29
62.0,5.0,-189.98,257.42,433.27
62.0,6.0,-189.98,257.42,416.45
62.0,7.0,-189.98,257.42,399.23
62.0,8.0,-189.98,257.42,382.46
62.0,9.0,-189.98,257.42,365.19
62.0,10.0,-189.98,257.42,348.17
62.0,11.0,-189.98,257.42,331.15
62.0,12.0,-189.98,257.42,314.13
62.0,13.0,-189.98,257.42,297.11
62.0,14.0,-189.98,257.42,280.08
62.0,15.0,-189.98,257.42,263.06
62.0,16.0,-189.98,257.42,246.24
62.0,17.0,-189.98,257.42,229.02
62.0,18.0,-189.98,257.42,212.2
62.0,19.0,-189.98,257.42,194.98
62.0,20.0,-189.98,257.42,178.21
62.0,21.0,-189.98,257.42,160.94
62.0,22.0,-189.98,257.42,143.92
62.0,23.0,-189.98,257.42,126.9
62.0,24.0,-189.98,257.42,109.88
62.0,25.0,-189.98,257.42,92.86
62.0,26.0,-189.98,257.42,75.84
62.0,27.0,-189.98,257.42,58.82
62.0,28.0,-189.98,257.42,41.79
62.0,29.0,-189.98,257.42,24.77
62.0,30.0,-189.98,257.42,7.75
62.0,31.0,-189.98,257.42,-9.27
62.0,32.0,-189.98,257.42,-26.29
62.0,33.0,-189.98,257.42,-43.31
62.0,34.0,-189.98,257.42,-60.33
62.0,35.0,-189.98,257.42,-77.35
62.0,36.0,-189.98,257.42,-94.37
62.0,37.0,-189.98,257.42,-111.39
62.0,38.0,-189.98,257.42,-128.41
62.0,39.0,-189.98,257.42,-145.43
62.0,40.0,-189.98,257.42,-162.2
62.0,41.0,-189.98,257.42,-179.48
62.0,42.0,-189.98,257.42,-196.5
62.0,43.0,-189.98,257.42,-213.52
62.0,44.0,-189.98,257.42,-230.54
62.0,45.0,-189.98,257.42,-247.56
62.0,46.0,-189.98,257.42,-264.58
62.0,47.0,-189.98,257.42,-281.6
62.0,48.0,-189.98,257.42,-298.62
62.0,49.0,-189.98,257.42,-315.64
62.0,50.0,-189.98,257.42,-332.66
62.0,51.0,-189.98,257.42,-349.68
62.0,52.0,-189.98,257.42,-366.7
62.0,53.0,-189.98,257.42,-383.72
62.0,54.0,-189.98,257.42,-400.75
62.0,55.0,-189.98,257.42,-417.77
62.0,56.0,-189.98,257.42,-434.79
62.0,57.0,-189.98,257.42,-451.81
62.0,58.0,-189.98,257.42,-468.83
62.0,59.0,-189.98,257.42,-485.85
62.0,60.0,-189.98,257.42,-502.87
63.0,1.0,-66.7,276.92,497.82
63.0,2.0,-66.7,276.92,480.8
63.0,3.0,-66.7,276.92,463.78
63.0,4.0,-66.7,276.92,446.76
63.0,5.0,-66.7,276.92,429.74
63.0,6.0,-66.7,276.92,412.72
63.0,7.0,-66.7,276.92,395.7
63.0,8.0,-66.7,276.92,378.68
63.0,9.0,-66.7,276.92,361.66
63.0,10.0,-66.7,276.92,344.64
63.0,11.0,-66.7,276.92,327.62
63.0,12.0,-66.7,276.92,310.6
63.0,13.0,-66.7,276.92,293.58
63.0,14.0,-66.7,276.92,276.55
63.0,15.0,-66.7,276.92,259.53
63.0,16.0,-66.7,276.92,242.51
63.0,17.0,-66.7,276.92,225.49
63.0,18.0,-66.7,276.92,208.47
63.0,19.0,-66.7,276.92,191.45
63.0,20.0,-66.7,276.92,174.43
63.0,21.0,-66.7,276.92,157.41
63.0,22.0,-66.7,276.92,140.39
63.0,23.0,-66.7,276.92,123.37
63.0,24.0,-66.7,276.92,106.35
63.0,25.0,-66.7,276.92,89.33
63.0,26.0,-66.7,276.92,72.31
63.0,27.0,-66.7,276.92,55.29
63.0,28.0,-66.7,276.92,38.26
63.0,29.0,-66.7,276.92,21.24
63.0,30.0,-66.7,276.92,4.22
63.0,31.0,-66.7,276.92,-12.8
63.0,32.0,-66.7,276.92,-29.82
63.0,33.0,-66.7,276.92,-46.84
63.0,34.0,-66.7,276.92,-63.86
63.0,35.0,-66.7,276.92,-80.88
63.0,36.0,-66.7,276.92,-97.9
63.0,37.0,-66.7,276.92,-114.92
63.0,38.0,-66.7,276.92,-131.94
63.0,39.0,-66.7,276.92,-148.96
63.0,40.0,-66.7,276.92,-165.98
63.0,41.0,-66.7,276.92,-183.01
63.0,42.0,-66.7,276.92,-200.03
63.0,43.0,-66.7,276.92,-217.05
63.0,44.0,-66.7,276.92,-234.07
63.0,45.0,-66.7,276.92,-251.09
63.0,46.0,-66.7,276.92,-268.11
63.0,47.0,-66.7,276.92,-285.13
63.0,48.0,-66.7,276.92,-302.15
63.0,49.0,-66.7,276.92,-319.17
63.0,50.0,-66.7,276.92,-336.19
63.0,51.0,-66.7,276.92,-353.21
63.0,52.0,-66.7,276.92,-370.23
63.0,53.0,-66.7,276.92,-387.25
63.0,54.0,-66.7,276.92,-404.28
63.0,55.0,-66.7,276.92,-421.3
63.0,56.0,-66.7,276.92,-438.32
63.0,57.0,-66.7,276.92,-455.34
63.0,58.0,-66.7,276.92,-472.36
63.0,59.0,-66.7,276.92,-489.38
63.0,60.0,-66.7,276.92,-506.4
64.0,1.0,54.26,292.97,524.56
64.0,2.0,54.26,292.97,507.53
64.0,3.0,54.26,292.97,490.51
64.0,4.0,54.26,292.97,473.49
64.0,5.0,54.26,292.97,456.47
64.0,6.0,54.26,292.97,439.45
64.0,7.0,54.26,292.97,422.43
64.0,8.0,54.26,292.97,405.41
64.0,9.0,54.26,292.97,388.39
64.0,10.0,54.26,292.97,371.37
64.0,11.0,54.26,292.97,354.35
64.0,12.0,54.26,292.97,337.33
64.0,13.0,54.26,292.97,320.31
64.0,14.0,54.26,292.97,303.29
64.0,15.0,54.26,292.97,286.26
64.0,16.0,54.26,292.97,269.24
64.0,17.0,54.26,292.97,252.22
64.0,18.0,54.26,292.97,235.2
64.0,19.0,54.26,292.97,218.18
64.0,20.0,54.26,292.97,201.16
64.0,21.0,54.26,292.97,184.14
64.0,22.0,54.26,292.97,167.12
64.0,23.0,54.26,292.97,150.1
64.0,24.0,54.26,292.97,133.08
64.0,25.0,54.26,292.97,116.06
64.0,26.0,54.26,292.97,99.04
64.0,27.0,54.26,292.97,82.02
64.0,28.0,54.26,292.97,64.99
64.0,29.0,54.26,292.97,47.97
64.0,30.0,54.26,292.97,30.95
64.0,31.0,54.26,292.97,13.93
64.0,32.0,54.26,292.97,-3.09
64.0,33.0,54.26,292.97,-20.11
64.0,34.0,54.26,292.97,-37.13
64.0,35.0,54.26,292.97,-54.15
64.0,36.0,54.26,292.97,-71.17
64.0,37.0,54.26,292.97,-88.19
64.0,38.0,54.26,292.97,-105.21
64.0,39.0,54.26,292.97,-122.23
64.0,40.0,54.26,292.97,-139.25
64.0,41.0,54.26,292.97,-156.28
64.0,42.0,54.26,292.97,-173.3
64.0,43.0,54.26,292.97,-190.32
64.0,44.0,54.26,292.97,-207.34
64.0,45.0,54.26,292.97,-224.36
64.0,46.0,54.26,292.97,-241.38
64.0,47.0,54.26,292.97,-258.4
64.0,48.0,54.26,292.97,-275.42
64.0,49.0,54.26,292.97,-292.44
64.0,50.0,54.26,292.97,-309.46
64.0,51.0,54.26,292.97,-326.48
64.0,52.0,54.26,292.97,-343.5
64.0,53.0,54.26,292.97,-360.52
64.0,54.0,54.26,292.97,-377.54
64.0,55.0,54.26,292.97,-394.57
64.0,56.0,54.26,292.97,-411.59
64.0,57.0,54.26,292.97,-428.61
64.0,58.0,54.26,292.97,-445.63
64.0,59.0,54.26,292.97,-462.65
64.0,60.0,54.26,292.97,-480.07
65.0,1.0,174.47,315.54,512.74
65.0,2.0,174.47,315.54,495.72
65.0,3.0,174.47,315.54,478.7
65.0,4.0,174.47,315.54,461.68
65.0,5.0,174.47,315.54,444.66
65.0,6.0,174.47,315.54,427.64
65.0,7.0,174.47,315.54,410.62
65.0,8.0,174.47,315.54,393.6
65.0,9.0,174.47,315.54,376.58
65.0,10.0,174.47,315.54,359.56
65.0,11.0,174.47,315.54,342.54
65.0,12.0,174.47,315.54,325.52
65.0,13.0,174.47,315.54,308.5
65.0,14.0,174.47,315.54,291.47
65.0,15.0,174.47,315.54,274.45
65.0,16.0,174.47,315.54,257.43
65.0,17.0,174.47,315.54,240.41
65.0,18.0,174.47,315.54,223.39
65.0,19.0,174.47,315.54,206.37
65.0,20.0,174.47,315.54,189.35
65.0,21.0,174.47,315.54,172.33
65.0,22.0,174.47,315.54,155.31
65.0,23.0,174.47,315.54,138.29
65.0,24.0,174.47,315.54,121.27
65.0,25.0,174.47,315.54,104.25
65.0,26.0,174.47,315.54,87.23
65.0,27.0,174.47,315.54,70.21
65.0,28.0,174.47,315.54,53.18
65.0,29.0,174.47,315.54,36.16
65.0,30.0,174.47,315.54,19.14
65.0,31.0,174.47,315.54,2.12
65.0,32.0,174.47,315.54,-14.9
65.0,33.0,174.47,315.54,-31.92
65.0,34.0,174.47,315.54,-48.94
65.0,35.0,174.47,315.54,-65.96
65.0,36.0,174.47,315.54,-82.98
65.0,37.0,174.47,315.54,-100.0
65.0,38.0,174.47,315.54,-117.02
65.0,39.0,174.47,315.54,-134.04
65.0,40.0,174.47,315.54,-151.06
65.0,41.0,174.47,315.54,-168.09
65.0,42.0,174.47,315.54,-185.11
65.0,43.0,174.47,315.54,-202.13
65.0,44.0,174.47,315.54,-219.15
65.0,45.0,174.47,315.54,-236.17
65.0,46.0,174.47,315.54,-253.19
65.0,47.0,174.47,315.54,-270.21
65.0,48.0,174.47,315.54,-287.23
65.0,49.0,174.47,315.54,-304.25
65.0,50.0,174.47,315.54,-321.27
65.0,51.0,174.47,315.54,-338.29
65.0,52.0,174.47,315.54,-355.31
65.0,53.0,174.47,315.54,-372.33
65.0,54.0,174.47,315.54,-389.36
65.0,55.0,174.47,315.54,-406.38
65.0,56.0,174.47,315.54,-423.4
65.0,57.0,174.47,315.54,-440.42
65.0,58.0,174.47,315.54,-457.44
65.0,59.0,174.47,315.54,-474.46
65.0,60.0,174.47,315.54,-491.48
66.0,1.0,303.41,335.64,512.95
66.0,2.0,303.41,335.64,495.93
66.0,3.0,303.41,335.64,478.91
66.0,4.0,303.41,335.64,461.89
66.0,5.0,303.41,335.64,444.87
66.0,6.0,303.41,335.64,427.85
66.0,7.0,303.41,335.64,410.83
66.0,8.0,303.41,335.64,393.81
66.0,9.0,303.41,335.64,376.79
66.0,10.0,303.41,335.64,359.77
66.0,11.0,303.41,335.64,342.75
66.0,12.0,303.41,335.64,325.73
66.0,13.0,303.41,335.64,308.71
66.0,14.0,303.41,335.64,291.68
66.0,15.0,303.41,335.64,274.66
66.0,16.0,303.41,335.64,257.64
66.0,17.0,303.41,335.64,240.62
66.0,18.0,303.41,335.64,223.6
66.0,19.0,303.41,335.64,206.58
66.0,20.0,303.41,335.64,189.56
66.0,21.0,303.41,335.64,172.54
66.0,22.0,303.41,335.64,155.52
66.0,23.0,303.41,335.64,138.5
66.0,24.0,303.41,335.64,121.48
66.0,25.0,303.41,335.64,104.46
66.0,26.0,303.41,335.64,87.44
66.0,27.0,303.41,335.64,70.42
66.0,28.0,303.41,335.64,53.39
66.0,29.0,303.41,335.64,36.37
66.0,30.0,303.41,335.64,19.35
66.0,31.0,303.41,335.64,2.33
66.0,32.0,303.41,335.64,-14.69
66.0,33.0,303.41,335.64,-31.71
66.0,34.0,303.41,335.64,-48.73
66.0,35.0,303.41,335.64,-65.75
66.0,36.0,303.41,335.64,-82.77
66.0,37.0,303.41,335.64,-99.79
66.0,38.0,303.41,335.64,-116.81
66.0,39.0,303.41,335.64,-133.83
66.0,40.0,303.41,335.64,-150.85
66.0,41.0,303.41,335.64,-167.88
66.0,42.0,303.41,335.64,-184.9
66.0,43.0,303.41,335.64,-201.92
66.0,44.0,303.41,335.64,-218.94
66.0,45.0,303.41,335.64,-235.96
66.0,46.0,303.41,335.64,-252.98
66.0,47.0,303.41,335.64,-270.0
66.0,48.0,303.41,335.64,-287.02
66.0,49.0,303.41,335.64,-304.04
66.0,50.0,303.41,335.64,-321.06
66.0,51.0,303.41,335.64,-338.08
66.0,52.0,303.41,335.64,-355.1
66.0,53.0,303.41,335.64,-372.12
66.0,54.0,303.41,335.64,-389.15
66.0,55.0,303.41,335.64,-406.17
66.0,56.0,303.41,335.64,-423.19
66.0,57.0,303.41,335.64,-440.21
66.0,58.0,303.41,335.64,-457.23
66.0,59.0,303.41,335.64,-474.25
66.0,60.0,303.41,335.64,-491.27
67.0,1.0,429.76,351.02,506.14
67.0,2.0,429.76,351.02,489.12
67.0,3.0,429.76,351.02,472.1
67.0,4.0,429.76,351.02,455.08
67.0,5.0,429.76,351.02,438.06
67.0,6.0,429.76,351.02,421.04
67.0,7.0,429.76,351.02,404.02
67.0,8.0,429.76,351.02,387.0
67.0,9.0,429.76,351.02,369.98
67.0,10.0,429.76,351.02,352.96
67.0,11.0,429.76,351.02,335.94
67.0,12.0,429.76,351.02,318.92
67.0,13.0,429.76,351.02,301.9
67.0,14.0,429.76,351.02,284.87
67.0,15.0,429.76,351.02,267.85
67.0,16.0,429.76,351.02,250.83
67.0,17.0,429.76,351.02,233.81
67.0,18.0,429.76,351.02,216.79
67.0,19.0,429.76,351.02,199.77
67.0,20.0,429.76,351.02,182.75
67.0,21.0,429.76,351.02,165.73
67.0,22.0,429.76,351.02,148.71
67.0,23.0,429.76,351.02,131.69
67.0,24.0,429.76,351.02,114.67
67.0,25.0,429.76,351.02,97.65
67.0,26.0,429.76,351.02,80.63
67.0,27.0,429.76,351.02,63.61
67.0,28.0,429.76,351.02,46.58
67.0,29.0,429.76,351.02,29.56
67.0,30.0,429.76,351.02,12.54
67.0,31.0,429.76,351.02,-4.48
67.0,32.0,429.76,351.02,-21.5
67.0,33.0,429.76,351.02,-38.52
67.0,34.0,429.76,351.02,-55.54
67.0,35.0,429.76,351.02,-72.56
67.0,36.0,429.76,351.02,-89.58
67.0,37.0,429.76,351.02,-106.6
67.0,38.0,429.76,351.02,-123.62
67.0,39.0,429.76,351.02,-140.64
67.0,40.0,429.76,351.02,-157.66
67.0,41.0,429.76,351.02,-174.69
67.0,42.0,429.76,351.02,-191.71
